COMPOUNDCODE,Aamidine,AbasicNH0,AbasicNH1,AcidGroup,AliRingAttachment,AroRingAttachment,AromaticRings,BasicGroup,BasicNH02AroRings,BasicNH0R2AroRings,BasicNH12AroRings,BasicNH1R2AroRings,C1,C10,C11,C12,C13,C2,C20,C21,C22,C23,C24,C25,C26,C27,C3,C4,C5,C6,C8,C9,CBr,CF3,CH0Aa,CH1Aa,CH2Aa,CH2hetero,CH2link,CH2long,CH3Aa,CH3hetero,CSSC,CamideNH,CamideNH0,Ester,Flex,H1a,H2,H3,H4,HAN,HAO,HAS,HAT,HDN,HDO,HDT,HaloC,HydrophobicGroup,MW,N1,N10,N11,N12,N13,N14,N2,N4,N6,N7,N8,NBA,NH1and2CdO,NRB,NbN,NegativeCharge,Nn,NnH,O10,O11,O3,O5,O6,O7,O9,OHCHCdO,Ocarbamate,OverallCharge,Pamide,Pester,PositiveCharge,RSR,Ramidine,RbasicNH0,RbasicNH1,S2,S3,SamideNH0,UB,Vx,aaCH,aaN,aaNH,aaS,aaaC,aasC,aasN,activatedCH,aldehydes,anycarbonyl,aromBr,aromCl,aromF,aromI,aromO,arylNHCO,benzylicOH,dCH2,dNH,dS,ddC,ddsN,ddssS,diazo,dsCH,dsN,dssC,dssS,dsssP,ed20,ed40,ed50,ed60,ed70,ed80,ether,ew10,ew100,ew20,ew30,ew40,ew50,ew60,ew70,ew75,ew80,ew90,f004,f005,f007,f015,f147,f244,f245,f301,f390,f392,f393,f407,f413,f440,f441,f443,f444,f456,fg5,halosp3sp3halo,hydroxyA,intraHbond5,intraHbond6,ketal,ketones,lipovolume,logP,macrocyclic,nC(sp2),nC(sp3),nCO,nCOOH,nNneutral,nNprot,nX,nc(do)n,nitro,perfluoro,polyOH,pyridine,pyridones,q017,q039,q040,q041,q137,q139,q155,q192,q257,q277,q300,q358,q453,q457,q458,q481,q483,q485,quatN,ring5nH,ringOdouble,ringat,ringdiol,sBr,sCl,sF,sI,sNH2,sOH,sPH2,sSH,sSiH3,spiroC,ssCH2,ssNH,ssO,ssPH,ssS,ssSiH2,sssCH,sssN,sssP,sssSiH,ssssC,ssssSi,sssssP,sulfonicacid,sulphates,tCH,tN,tsC,urea,zw1,zw2,zw3,0,00rganicAtom,0H,0S,0nring0at,0t0ring0diol,2C9 pKi,2D6 affinity category,ACamideO0nh0,ACamideO0nh0nh2,ASamideO0nh0,ASamideO0nh0nh2,BBB category,BBB log([brain]:[blood]),ERTL0SPtPSA,ERTL0tPSA,Flexibility,HBA,HBA0lip,HBA0prof,HBD,HBD0cam,HBD0lip,HBD0prof,HIA category,Michael0accept,P0gp category,PPB90 category,PRX0time01,PRX0time1,PRX0time2,RCamideO0nh0,RCamideO0nh0nh2,RSamideO0nh0,RSamideO0nh0nh2,Rotatable Bonds,Samide0NH,TPSA,aliphOH0t6,allylic0oxyd0t10,ami0etha0l0,ami0etha0l1,amide0dicarbonyl,basic0NH2,benzdiaz0t18,benzdiazepine0ring,branchedC0tRing,carbamate0and0thio,carbonate0carbamate,ch20lipo0t9,d0,di0widhraw0cx4,diazo0aryl,dione0104,easy0oxy0t13,ertl033,ertl035,ertl037,ertl039,ertl041,ertl043,est0lact0latm0carbm0t7,frg026,frg054,frg08,hERG pIC50,hetero0halo0di0n0arom,hindred0phe0l,hydroxylation0t8,ketone0t14,logD,logS,logS @ pH7.4,nH0indole0like,nHindole0like,nitro000ortho0t15,nitro0O,ohccn0t17,p0hetero0or0halo,p0withdraw0phe0l,phe0l,phe0l0pyr2r,phe0lic0tautomer,poly0sugars,qui0ne0type,ring0join,ring50nH0,sNH31,sp0carbons,sp20carbons,ssNH21,sssNH1,ssssN1,sulphonamide0t5,t01601,t01602,t01603,tert0amine0t11,thio0acid,thio0keto,urea0thio,xccn0t12,zz_EC50Chembl(uM),zz_Ion_Regulation_Activity,zz_Potency_Parasite (uMol),zz_SSI%
CCOC(=O)C1=C(C)N=C2SC(=Cc3ccccc3O)C(=O)N2C1c4ccc(OC)c5ccccc45,0,0,0,0,3,8,4,0,0,0,0,0,2,0,1,0,0,0,2,2,0,2,0,3,1,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.15,2,1,0,0,2,5,1,8,0,1,1,0,0,500.6,0,0,1,0,0,0,0,0,1,0,0,21,0,13,2,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,28,360.8,10,1,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,2,1,2,0,5,0,0,0,4,2,3,4,1,3,0,0,0,0,0,0,0,0,8,4.931,0,21,5,2,0,2,0,0,0,0,0,0,0,0,7,10,19,27,26,16,6,16,7,23,4,6,26,5,22,35,30,21,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,0,6.074,3,0,0,0,0,0,1.058,118.4,90.12,0.15,7,7,7,1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,6,0,90.12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.965,0,0,0,0,4.931,0.6363,0.6363,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5.898596649444669,0.0,5.82102305270683,
CCOC(=O)C1=C(N=C2SC(=Cc3cc(C)n(c3C)c4ccc(F)cc4)C(=O)N2C1c5cccc(OC)c5OC)c6ccccc6,0,0,0,0,3,12,5,0,0,0,0,0,1,0,1,0,0,0,1,5,0,2,0,3,2,0,3,0,1,1,2,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0.1765,2,0,0,0,3,5,1,9,0,0,0,0,0,637.7,0,0,2,0,0,0,0,0,1,0,0,28,0,18,3,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,35,461.5,13,2,0,0,1,9,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,5,5,4,3,2,2,1,10,2,1,1,6,3,10,10,6,6,1,0,0,0,0,0,0,0,9,6.401,0,27,7,2,0,3,0,1,0,0,0,0,0,0,8,14,20,30,34,23,9,22,8,29,7,6,37,8,29,40,34,25,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,6.34,1,0,0,0,0,0,0.8779,112.3,84.05,0.1765,8,8,8,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,9,0,84.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.1389999999999985,0,0,0,0,6.401,2.263,2.263,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5.633577042774028,0.0,6.8124792791635365,
CCOC(=O)C1=CN(C)C=C(C1c2cc(Br)c(OCC)c(OC)c2)C(=O)OCC,0,0,0,0,4,4,1,0,0,0,0,0,3,0,1,0,0,0,0,1,0,2,0,0,0,0,5,0,2,4,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,2,0.3333,3,0,0,0,1,6,0,7,0,0,0,0,0,468.3,0,0,0,0,0,0,0,0,0,1,0,6,0,20,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,317.6,2,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,3,4,2,0,0,2,2,1,1,8,4,3,5,1,3,1,0,0,0,0,0,0,0,1,4.115,0,10,9,2,0,0,0,1,0,0,0,0,0,0,13,8,12,16,16,12,10,13,10,12,0,6,20,0,15,24,20,14,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,5.3370000000000015,1,0,0,0,0,0,0.123,74.3,74.3,0.3333,7,7,6,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,10,0,74.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.046,0,0,0,0,4.115,1.683,1.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6.039529222465701,1.0,6.285251239274941,
CCOC(=O)C1=CN(CC)c2cc(N(C)CCc3ccc(OC)c(OC)c3)c(F)cc2C1=O,0,0,0,0,0,9,3,0,0,0,0,0,2,2,0,0,0,0,2,2,1,2,0,1,0,0,5,0,1,0,0,0,0,0,0,0,2,2,2,0,2,3,0,0,0,1,0.2857,0,0,0,0,2,5,0,7,0,0,0,0,0,456.5,0,0,1,0,0,0,0,0,0,0,1,16,0,16,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19,342.9,6,1,0,0,2,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,0,0,0,2,1,1,9,3,8,8,4,4,1,0,0,0,0,0,0,0,2,3.912,0,14,9,2,0,2,0,1,0,0,0,0,0,1,13,14,15,19,20,15,10,3,8,16,2,5,19,2,18,25,19,15,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,5.689,0,0,0,0,0,0,0.5612,70.0,70.0,0.2857,7,7,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,10,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.282,0,0,0,0,2.793,0.6336,1.991,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.679230771661312,0.0,6.688246138944246,
CCOC(=O)C1=CN(CC)c2cc(N3CCCCC3)c(F)cc2C1=O,0,0,0,0,1,6,2,0,0,0,0,0,5,1,0,0,0,0,2,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,4,3,5,2,2,0,0,0,0,1,0.1852,0,0,0,0,2,3,0,5,0,0,0,0,1,346.4,0,0,1,0,0,0,0,0,0,0,1,10,0,14,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13,259.5,3,1,0,0,2,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,0,2,1,1,2,1,2,2,1,1,1,0,0,0,0,0,0,0,2,3.442,0,8,9,2,0,2,0,1,0,0,0,0,0,1,6,8,13,21,18,13,5,3,4,10,2,3,17,2,15,34,23,15,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,4.891,1,0,0,0,0,0,0.1468,51.54,51.54,0.1852,5,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,51.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.091,0,0,0,0,2.649,1.1,1.145,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.84163750790475,0.0,6.924453038607469,
CCOC(=O)c1c(C)n(c2ccc(Cl)cc2)c3ccc(OC(=O)C=Cc4ccccc4)cc13,0,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,3,3,0,1,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0.2222,2,0,0,0,1,4,0,5,0,0,0,0,0,459.9,0,0,1,0,0,0,0,0,0,0,0,21,0,11,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,337.6,12,1,0,0,3,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4,4,1,2,0,2,1,2,2,1,1,4,2,3,3,2,2,1,0,0,0,0,0,0,0,7,6.541,0,22,3,2,0,1,0,1,0,0,0,0,0,0,11,4,5,7,15,11,8,13,6,24,3,4,17,3,17,12,8,5,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,6.099,3,0,0,0,0,0,0.01186,57.53,57.53,0.2222,5,5,5,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,8,0,57.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5.959,0,0,0,0,6.541,1.4780000000000002,1.4780000000000002,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6.15602015552184,0.0,6.666552725503251,
CCOC(=O)c1c(NC(=O)c2ccccc2)sc3c(O)c(CN(CC)CC)ccc13,0,1,0,0,0,7,3,1,2,0,0,0,3,1,0,0,0,0,2,3,1,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,1,0.3125,0,1,1,0,2,4,1,7,1,1,2,0,0,426.5,0,0,0,0,0,0,0,1,0,1,0,15,0,14,2,0,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,19,323.4,7,0,0,0,2,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,2,1,4,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,7,4.456,0,14,7,2,0,1,1,0,0,0,0,0,0,0,15,8,9,13,20,12,10,8,5,16,2,5,13,2,13,17,13,9,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,5.311,1,0,1,0,0,0,0.831,107.1,78.87,0.3125,6,6,5,2,2,2,2,1,0,1,3,1,0,0,0,0,0,0,10,0,78.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.684,0,0,0,0,2.735,1.533,1.251,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6.293196902962662,0.0,6.688246138944246,
CCOC(=O)c1ccc2nc(cc(O)c2c1)c3ccccc3,0,0,0,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.1667,0,1,0,0,1,3,0,4,0,1,1,0,0,293.3,0,0,1,0,0,0,0,0,0,0,0,16,0,6,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18,220.8,9,1,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3.544,0,15,2,1,0,1,0,0,0,0,0,0,1,0,5,2,2,3,13,8,4,3,4,16,2,3,7,2,14,5,3,2,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,5.316,1,0,0,0,0,1,0.7340000000000001,59.42,59.42,0.1667,4,4,3,1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,4,0,59.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.075,0,0,0,0,3.544,1.22,1.22,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2604276555499085,0.0,6.928117992693874,
CCOC(=O)C1CCN(CC1)C(=O)CN2C(c3ccccc3C2=O)c4c[nH]c5ccccc45,0,0,0,0,5,5,3,0,0,0,0,0,3,0,1,0,0,1,2,3,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,2,4,4,0,1,0,0,0,2,1,0.1892,2,0,0,0,2,4,0,6,1,0,1,0,0,445.5,0,0,1,0,0,0,0,0,0,2,0,15,0,18,3,0,2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,333.3,9,0,1,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3.582,0,14,9,3,0,3,0,0,0,0,0,0,0,0,9,10,23,38,24,13,7,15,5,17,4,4,16,4,20,45,38,27,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,5.3820000000000014,3,1,0,0,0,0,1.114,82.71,82.71,0.1892,7,7,4,1,1,1,1,1,0,1,3,2,0,0,1,0,0,0,7,0,82.71,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.027,0,0,0,0,3.582,2.168,2.168,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6.284832642151543,0.0,5.9299621333922445,
CCOC(=O)c1cnc2c(C)cc(C)cc2c1Nc3ccc(OC)c(OC)c3,0,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,2,3,2,2,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0.2333,0,0,1,0,1,4,0,5,1,0,1,0,0,380.4,0,0,1,0,0,0,0,1,0,0,0,16,0,12,2,0,2,1,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,18,293.0,6,1,0,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,2,0,0,4,0,0,0,6,3,9,9,6,6,0,0,0,0,0,1,0,0,4,4.556,0,15,6,1,0,2,0,0,0,0,0,0,1,0,8,10,11,13,17,13,7,4,7,16,3,4,12,3,16,18,14,11,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,5.4860000000000015,1,0,0,0,0,0,0.1842,69.68,69.68,0.2333,6,6,4,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,7,0,69.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.308,0,0,0,0,4.556,0.6837,0.6837,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.749824051916074,0.0,6.6345120151091015,
CCOC(=O)c1cnc2c(C)cccc2c1Nc3ccc(cc3)C(=O)C,0,0,0,0,0,7,3,0,0,0,0,0,2,0,0,0,0,0,2,3,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0.2143,0,0,1,0,1,3,0,4,1,0,1,0,0,348.4,0,0,1,0,0,0,0,1,0,0,0,16,0,9,2,0,2,1,2,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,20,268.7,8,1,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,2,1,5,5,3,3,0,0,0,0,0,1,0,1,6,4.001,0,15,4,2,0,2,0,0,0,0,0,0,1,0,9,8,9,11,15,10,6,6,4,17,3,3,7,3,14,15,12,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,5.564,1,0,0,0,0,0,0.4472,68.29,68.29,0.2143,5,5,3,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,6,0,68.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.5310000000000015,0,0,0,1,4.001,0.2388,0.2388,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.9255492810454085,0.0,6.503070351926786,
CCOC(=O)c1cnc2ccc(Cl)cc2c1NCCCN(C)C,0,1,1,0,0,5,2,1,2,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3,3,0,1,2,0,0,0,1,0.3333,0,0,1,0,3,2,0,5,1,0,1,0,0,335.8,0,0,1,0,0,0,0,1,0,1,0,10,0,12,3,0,3,1,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,256.8,4,1,0,0,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,2,1,1,5,1,0,0,0,0,1,0,0,0,0,1,0,0,2,3.544,0,9,7,1,0,2,1,1,0,0,0,0,1,0,12,4,5,7,13,9,8,3,3,10,2,2,11,2,10,9,7,5,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,4.475,1,0,0,0,0,0,0.05018,54.46,54.46,0.3333,5,5,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8,0,54.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.6610000000000005,0,0,0,0,1.675,2.781,1.869,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.083019952679617,0.0,5.924453038607469,
CCOc1c(Br)cc(cc1OC)C2C(=CN(C)C=C2C(=O)OC)C(=O)OC,0,0,0,0,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,5,0,2,4,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,2,0.2857,3,0,0,0,1,6,0,7,0,0,0,0,0,440.3,0,0,0,0,0,0,0,0,0,1,0,6,0,18,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,289.5,2,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,0,0,2,2,1,1,8,4,3,7,1,3,1,0,0,0,0,0,0,0,1,3.255,0,10,7,2,0,0,0,1,0,0,0,0,0,0,11,8,12,16,16,12,8,13,10,12,0,6,20,0,15,24,20,14,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,5.224,0,0,0,0,0,0,0.1545,74.3,74.3,0.2857,7,7,6,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,8,0,74.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.785,0,0,0,0,3.255,2.29,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6.5338741295817995,1.0,6.291154361951821,
CCOc1cc(Br)c(cc1OCC)C(C)NC(=O)c2cccc(OC)c2,0,0,0,0,0,6,2,0,0,0,0,0,3,0,1,0,0,0,0,2,0,3,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0.3333,1,0,1,0,1,4,0,5,1,0,1,0,0,422.3,0,0,0,0,0,0,1,0,0,0,0,12,0,14,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,291.8,6,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,4,3,3,1,0,0,0,2,1,1,6,3,6,6,2,2,1,0,0,0,0,0,0,0,2,4.312,0,12,7,1,0,1,0,1,0,0,0,0,0,0,12,12,12,12,14,11,9,4,7,13,2,4,12,2,12,12,12,12,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,5.659,3,0,1,0,0,0,0.1068,56.79,56.79,0.3333,5,5,4,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,9,0,56.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.977,0,0,0,0,4.312,1.03,1.03,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.773915884024175,1.0,5.8446639625349395,
CCOc1cc(cc(Cl)c1O)C2NCCc3cc(OCC)c(OCC)cc23,0,0,0,0,1,8,2,1,0,0,2,2,3,1,1,0,0,0,0,3,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0.2414,1,1,1,0,1,4,0,5,1,1,2,0,0,391.9,0,0,0,0,0,0,1,0,0,0,0,12,0,17,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,12,294.1,4,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,6,6,5,3,0,0,0,1,2,1,1,6,3,3,3,0,0,1,0,0,0,0,0,0,0,1,4.069,0,12,9,0,0,0,1,1,0,0,0,0,0,0,6,16,22,27,15,13,7,0,7,12,1,4,13,1,16,36,29,25,0,0,0,16,0,0,1,0,0,0,1,0,0,0,0,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,0,5.442,3,0,0,0,0,0,0.05449,59.95,59.95,0.2414,5,5,4,2,1,2,1,1,0,1,3,0,0,0,0,0,0,0,7,0,59.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.591,0,0,0,0,2.553,2.226,1.992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5212892444872415,0.0,5.876148359032914,
