COMPOUNDCODE,Potency vs Parasite (uMol),Ion Regulation Activity,SSI%,EC50Chembl(uM),q137,q481,q458,frg-54,q300,q457,q155,q192,frg-26,q139,q277,q485,q453,frg-8,Nn,q358,q483,q257,H1a,ed80,C21,ed70,f407,S3,C24,HydrophobicGroup,ed20,ew80,ew30,C20,ew90,ew40,ew20,f004,C5,ew100,C22,ed60,ed50,ew50,f007,ed40,f015,C23,ew75,f147,f245,f301,f005,ew60,f390,f244,f392,ew10,f393,ew70,f456,f443,f441,f444,q017,q039,q040,q041,f413,f440,O10,C9,N1,HDT,S2,C8,C27,AliRingAttachment,C26,N13,C6,BasicGroup,HDO,H2,O6,N14,C10,N8,C25,C13,N11,C3,N12,HAN,C2,O3,O9,AroRingAttachment,HDN,HAT,C1,N7,N10,O7,HAS,N6,C4,H4,O11,C11,N2,AcidGroup,O5,PRX-time2,C12,H3,HAO,xccn-t12,nOS,nCOOH,sNH3+,dCH2,sNH2,ssNH2+,nX,zw3,t-16-1,nC(sp2),sulphonamide-t5,thio-acid,t-16-2,nOH,tert-amine-t11,dsCH,aaCH,sssCH,ddC,thio-keto,tsC,dssC,urea-thio,zw1,nC(sp3),nCO,urea,ssCH2,tCH,aasC,aaaC,t-16-3,nNprot,zw2,ssssC,sBr,dNH,aaN,sssSiH,tN,ddsN,ssssSi,sssN,sOH,ssNH,aasN,dsssP,sSH,ssS,sssssP,sCl,nNneutral,NnH,N4,sssP,NbN,dssS,dsN,ssSiH2,fg5,ssO,CamideNH,aaS,aaNH,ssssN+,sF,sSiH3,sPH2,sssNH+,ssPH,sI,dS,BasicNH0R2AroRings,ddssS,PRX-time1,BasicNH02AroRings,PRX-time-1,NonOrganicAtom,UB,BasicNH1R2AroRings,BasicNH12AroRings,macrocyclic,OverallCharge,HBA-prof,ACamideO-nh0,Aamidine,AbasicNH1,HBD-lip,AbasicNH0,CH0Aa,CH2Aa,CH2link,ERTLNotPSA,CSSC,Ester,HBD-prof,Michael-accept,NBA,NH1and2CdO,ASamideO-nh-nh2,NO,quatN,logP,CH3Aa,NRB,OHCHCdO,Ocarbamate,HaloC,Pamide,ACamideO-nh-nh2,HBA-lip,CH1Aa,CH2hetero,CH2long,ERTLNoSPtPSA,HBD-cam,ASamideO-nh0,Vx,PositiveCharge,AromaticRings,CBr,CH3hetero,CF3,CamideNH0,MW,NegativeCharge,Flex,basic-NH2,benzylicOH,benzdiazepine-ring,RbasicNH1,anycarbonyl,aromI,arylNHCO,RCamideO-nh-nh2,ch2-lipo-t9,dNO,activatedCH,aromCl,RSamideO-nh0,diazo-aryl,diazo,dione-1-4,aliphOH-t6,easy-oxy-t13,ertl-33,amide-dicarbonyl,di-widhraw-cx4,aminoethanol0,Pester,ertl-35,ertl-37,benzdiaz-t18,RSR,Samide-NH,aldehydes,aromO,carbamate-and-thio,SamideNH0,carbonate-carbamate,RCamideO-nh0,Ramidine,aromF,aromBr,branchedCnotRing,aminoethanol1,RSamideO-nh-nh2,RbasicNH0,allylic-oxyd-t10,phenolic-tautomer,poly-sugars,polyOH,ertl-41,ertl-39,hydroxyA,nH0indole-like,ketone-t14,hetero-halo-di-n-arom,ohccn-t17,phenol,halosp3sp3halo,nitro-no-ortho-t15,nc(do)n,nonring-at,pyridine,quinone-type,ring5-nH0,p-hetero-or-halo,nHindole-like,nitro-O,phenol-pyr2r,pyridones,ring5nH,ringOdouble,ringat,ringdiol,ring-join,hindred-phenol,intraHbond6,ether,est-lact-latm-carbm-t7,lipovolume,hydroxylation-t8,ertl-43,ketones,nitro,not-ring-diol,intraHbond5,p-withdraw-phenol,ketal,perfluoro,sp-carbons,spiroC,sulfonicacid,sulphates,sp2-carbons,logS,logS @ pH7.4,logP<1>,logD,2C9 pKi,hERG pIC50,BBB log([brain]:[blood]),BBB category,HIA category,P-gp category,2D6 affinity category,PPB90 category,MW<1>,HBD,HBA,TPSA,Flexibility,Rotatable Bonds
CCCOCc1cc(CN2CCN(CC2)c3cccc(Cl)c3)c(O)c4ncccc14,0.407,0,,1.096,17,42,17,0,2,2,7,0,1,15,15,17,11,0,3,2,29,3,0,0,2,0,2,0,0,1,1,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,1,1,0,0,0,3,2,0,2,0,1,1,1,0,1,0,0,0,5,8,13,23,1,0,0,0,0,1,0,0,0,2,0,0,0,1,1,1,0,0,2,1,0,0,1,7,0,3,0,1,0,7,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,15,0,0,0,1,1,0,8,0,0,0,0,0,0,0,9,0,0,8,0,5,2,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,16,0,0,0,3,2,0,0,0,1,0,0,1,6,48.83,0,0,1,0,16,0,0,0,0,4.26,1,16,0,0,0,0,0,5,0,7,0,48.83,1,0,325.1,3,3,0,0,0,0,426,0,0.2121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,1,0,0,0,22,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.276,0.6401,4.26,3.804,5.586,6.688,-0.2326,-,+,yes,medium,high,426,1,5,48.83,0.2121,7
CCN(CC)CCN1C(=N)N(CC(O)c2ccc(Cl)c(Cl)c2)c3ccccc13,0.7185,0,,0.844,18,12,13,0,3,5,8,0,0,12,13,10,13,0,4,1,12,1,1,0,1,2,3,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,1,3,0,4,1,2,2,2,0,2,0,0,0,11,8,10,12,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,2,3,0,4,0,0,0,7,1,5,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,13,0,0,0,1,1,0,7,1,0,0,0,0,0,0,8,0,0,5,0,3,2,0,3,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,2,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,2,3,0,0,0,2,1,0,2,2,57.18,0,0,1,0,15,0,0,0,0,3.449,2,13,0,0,0,0,0,5,0,3,0,57.18,1,0,314.3,2,3,0,0,0,0,421.4,0,0.2667,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,15,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.534,1.733,3.449,2.666,5.214,6.418,-0.6491,-,+,yes,high,high,421.4,2,5,57.18,0.2667,8
CCN(CC)S(=O)(=O)c1ccc(cc1)c2csc(Nc3ccc(C)c(C)c3)n2,0.641,0,,2.104,20,10,14,0,6,4,7,4,0,13,15,6,8,1,3,4,7,0,0,2,2,2,2,1,1,0,0,0,0,2,0,0,0,5,0,1,2,0,0,0,2,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,4,4,4,11,6,6,6,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,7,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,2,0,7,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,20,0,0,0,2,4,0,0,0,1,0,0,0,0,62.3,0,0,0,0,17,0,0,0,0,4.172,4,11,0,0,0,0,0,5,0,2,0,98.92,0,1,314.1,2,3,0,0,0,0,415.6,0,0.2333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1008,0.1008,4.172,4.172,5.792,5.901,-0.6787,-,+,no,medium,high,415.6,1,5,62.3,0.2333,7
CCN(Cc1ccccc1)C2CCN(Cc3cc(Br)ccc3O)CC2,0.625,0,,0.8233,12,22,12,0,1,1,6,0,0,10,12,6,8,0,2,1,12,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,2,4,1,1,1,0,1,0,1,0,6,4,4,8,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,1,0,0,2,0,0,0,0,5,0,2,0,0,0,4,0,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1,2,0,8,1,0,0,0,0,0,0,9,0,0,7,0,4,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,12,0,0,0,2,1,0,0,0,1,1,0,2,4,26.71,0,0,1,0,12,0,0,0,0,4.714,1,15,0,0,0,0,0,3,0,5,0,26.71,1,0,291.7,2,2,0,0,0,0,403.4,0,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.299,1.828,4.714,2.474,4.794,6.904,0.4031,+,+,yes,high,low,403.4,1,3,26.71,0.2222,6
CCN1C(=Nc2ccccc2C1=O)SCC(=O)Nc3cc(ccc3Cl)C(F)(F)F,1,0,,0.3966,23,18,13,0,5,6,7,4,0,15,15,12,17,0,3,3,14,2,0,0,1,1,2,0,1,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2,1,2,1,1,1,5,0,1,1,2,1,13,12,12,14,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,3,0,0,1,7,1,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,7,0,0,0,0,1,0,0,4,2,0,2,0,4,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,1,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,1,3,0,0,0,1,0,0,1,0,63.99,0,0,1,0,16,0,0,0,0,4.552,1,12,0,0,1,0,1,5,0,1,0,89.29,1,0,282.9,1,3,0,0,1,0,441.9,0,0.2258,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,16,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1256,-0.1256,4.552,4.552,5.791,5.335,-0.4906,-,+,no,high,high,441.9,1,5,63.99,0.2258,7
CCn1c(CN2CCN(Cc3ccccc3)CC2)nc4cc(NC(=O)c5cccs5)ccc14,0.512,0,,0.4023,22,41,18,0,5,6,8,4,0,17,18,15,9,0,5,2,27,1,0,0,3,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,1,2,1,7,10,11,23,0,2,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,2,6,0,5,0,0,0,7,1,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,11,0,0,0,0,0,0,0,8,1,0,7,0,4,2,0,3,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,22,0,0,0,3,4,0,0,0,1,0,0,1,4,53.4,0,0,1,0,20,0,0,0,0,3.795,1,15,0,0,0,0,1,6,0,6,0,81.64,1,0,352,3,4,0,0,0,0,459.6,0,0.2162,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,26,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.506,1.165,3.795,3.001,5.654,7.144,-0.5387,-,+,yes,medium,high,459.6,1,6,53.4,0.2162,8
CCN1C2=C(CCC2)C(=N)C3=C1CCCC3,0.6945,0,,3.125,10,22,10,0,3,3,1,0,0,6,5,19,4,0,2,0,21,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,2,1,1,10,17,21,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,2,0,0,0,5,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,8,7,28.78,0,0,0,0,6,0,0,0,0,2.97,1,11,0,0,0,0,0,2,0,0,0,28.78,0,0,182.6,1,1,0,0,0,0,216.3,0,0.05556,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.743,2.743,2.97,2.97,4.644,5.076,-0.01446,+,+,no,medium,low,216.3,1,2,28.78,0.05556,1
CCN1CCN(CC1)c2cc(C)c3cc(NC(=O)c4ccc(OC)c(OC)c4)ccc3n2,1.86,0,,1.028,21,42,21,0,4,5,7,4,1,17,16,18,15,0,4,3,27,5,0,0,2,1,4,0,0,0,1,0,0,2,0,0,0,3,1,0,2,0,0,0,2,2,2,2,0,2,0,4,3,0,0,0,0,0,0,0,0,4,9,5,7,12,16,23,2,7,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,7,0,4,0,0,0,8,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,7,0,0,0,0,0,0,0,9,1,0,5,0,6,2,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,1,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,18,0,0,0,3,3,0,0,0,1,0,0,0,4,66.93,0,0,1,0,16,0,0,0,0,3.053,2,17,0,0,0,0,1,7,0,5,0,66.93,1,0,338.5,3,3,0,2,0,0,434.5,0,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,22,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.335,1.613,3.053,2.988,5.588,6.198,-0.2478,-,+,yes,medium,high,434.5,1,7,66.93,0.2,7
CCN1CCN(Cc2ccc(NC(=O)c3cc4ccc5cccnc5c4[nH]3)cc2)CC1,0.361,0,,0.8477,20,22,20,0,5,5,6,6,0,15,18,8,10,1,4,1,14,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,6,6,6,12,0,0,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,2,6,0,4,0,0,0,7,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,10,0,0,0,0,0,0,0,7,1,0,6,0,3,4,0,2,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,3,2,1,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,6,1,0,21,0,0,0,3,1,0,0,0,2,0,0,0,4,64.26,0,0,2,0,19,0,0,0,0,3.188,1,13,0,0,0,0,1,6,0,6,0,64.26,2,0,321.6,3,4,0,0,0,0,413.5,0,0.1714,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,1,0,25,0,4,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.736,2.508,3.188,2.858,5.55,6.752,-0.1183,-,+,yes,low,high,413.5,2,6,64.26,0.1714,6
CCOC(=O)C1=C(C)N=C2SC(=Cc3cc(Cl)ccc3O)C(=O)N2C1c4ccc(OC)cc4,0.489,0,,3.345,27,26,21,0,4,5,6,15,0,18,19,18,29,1,2,6,23,7,2,0,2,1,4,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,1,2,2,0,1,0,5,4,0,2,0,1,1,1,0,1,1,4,3,7,10,16,20,2,3,0,0,0,1,0,0,0,3,1,0,2,0,1,1,0,0,0,0,3,0,1,2,0,2,0,1,1,7,0,8,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,17,0,0,0,1,0,1,7,1,0,0,0,3,0,0,5,2,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,7,0,0,0,1,0,0,0,0,90.12,0,1,1,0,17,0,0,0,0,4.662,1,14,0,0,0,0,0,7,0,1,0,118.4,1,0,336.2,1,3,0,1,0,0,485,0,0.1667,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1,2,0,0,0,0,0,0,21,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.6669,0.6669,4.662,4.662,5.882,5.615,-0.931,-,+,no,high,high,485,1,7,90.12,0.1667,6
CCOC(=O)C1=C(C)N=C2SC(=Cc3ccccc3O)C(=O)N2C1c4ccc(OC)c5ccccc45,1.51,0,,1.263,26,35,22,0,4,5,6,16,0,16,23,21,26,0,2,6,30,7,2,0,2,1,4,1,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,1,2,2,0,1,0,5,2,0,0,2,0,0,0,0,0,1,4,3,7,10,19,27,2,3,0,0,0,1,0,0,0,3,1,0,2,0,1,1,0,0,0,0,3,0,1,2,0,2,0,1,1,8,0,8,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,21,0,0,0,1,0,1,10,1,0,0,0,3,0,0,5,2,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,7,0,0,0,1,0,0,0,0,90.12,0,1,1,0,21,0,0,0,0,4.931,1,13,0,0,0,0,0,7,0,1,0,118.4,1,0,360.8,1,4,0,1,0,0,500.6,0,0.15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,1,0,0,0,0,0,0,0,25,0,2,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.6363,-0.6363,4.931,4.931,6.074,5.965,-1.058,-,+,no,high,high,500.6,1,7,90.12,0.15,6
CCOC(=O)C1=C(N=C2SC(=Cc3cc(C)n(c3C)c4ccc(F)cc4)C(=O)N2C1c5cccc(OC)c5OC)c6ccccc6,0.154,0,,2.325,34,40,29,0,7,8,9,22,0,23,29,25,37,1,3,6,34,8,2,1,5,3,6,1,0,0,0,0,0,1,0,0,0,5,1,2,0,0,0,0,4,2,3,2,0,2,1,10,5,0,2,2,1,1,1,0,1,6,10,6,8,14,20,30,3,10,0,0,0,0,0,2,0,3,2,0,1,0,0,0,0,0,0,0,3,0,2,3,0,3,0,1,1,12,0,9,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,27,0,0,0,0,0,1,13,1,0,0,0,2,0,0,7,2,0,1,0,9,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,8,0,0,0,0,0,0,0,0,84.05,0,1,0,0,28,0,0,0,0,6.401,3,18,0,0,0,0,0,8,0,1,0,112.3,0,0,461.5,1,5,0,2,0,0,637.7,0,0.1765,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,32,0,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2.263,-2.263,6.401,6.401,6.34,6.139,-0.8779,-,+,no,medium,high,637.7,0,8,84.05,0.1765,9
CCOC(=O)C1=CN(C)C=C(C1c2cc(Br)c(OCC)c(OC)c2)C(=O)OCC,0.5185,1,,0.913,16,24,15,0,0,0,10,13,0,12,12,14,20,0,1,6,20,10,3,0,1,1,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,2,4,2,0,2,0,2,2,0,2,0,1,1,1,0,1,1,5,3,13,8,12,16,4,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,2,4,0,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,10,0,0,0,0,0,2,2,1,0,0,0,4,0,0,9,2,0,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,74.3,0,2,0,2,6,0,0,0,0,4.115,3,20,0,0,0,0,0,7,0,3,0,74.3,0,0,317.6,0,1,0,2,0,0,468.3,0,0.3333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.683,1.683,4.115,4.115,5.337,5.046,-0.123,-,+,yes,medium,low,468.3,0,7,74.3,0.3333,10
CCOC(=O)C1=CN(CC)c2cc(N(C)CCc3ccc(OC)c(OC)c3)c(F)cc2C1=O,0.205,0,,0.2093,20,25,18,0,2,2,10,3,1,15,16,15,19,0,2,5,19,8,0,0,2,2,9,0,0,0,1,0,0,2,0,0,0,3,1,0,1,0,0,0,2,2,3,2,0,3,0,0,3,0,2,0,1,1,1,0,1,4,8,4,13,14,15,19,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,5,0,2,0,1,0,9,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,2,0,4,0,6,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,5,0,0,0,0,0,0,2,2,70,0,1,0,0,16,0,0,0,0,3.912,2,16,0,0,0,0,0,7,0,2,0,70,0,0,342.9,1,3,0,3,0,0,456.5,0,0.2857,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,16,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6336,1.991,3.912,2.793,5.689,6.282,-0.5612,-,+,yes,low,high,456.5,0,7,70,0.2857,10
CCOC(=O)C1=CN(CC)c2cc(N3CCCCC3)c(F)cc2C1=O,0.119,0,,0.144,18,34,15,0,2,2,5,3,1,13,10,15,17,0,2,3,23,4,0,0,1,1,2,0,0,1,1,0,0,2,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,2,2,1,1,1,0,1,1,2,1,6,8,13,21,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,2,0,1,0,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,2,0,7,0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,3,0,0,0,0,0,0,4,5,51.54,0,1,0,0,10,0,0,0,0,3.442,2,14,0,0,0,0,0,5,0,3,2,51.54,0,0,259.5,1,2,0,0,0,0,346.4,0,0.1852,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,16,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1,1.145,3.442,2.649,4.891,6.091,-0.1468,-,+,yes,medium,low,346.4,0,5,51.54,0.1852,5
